"Cidade","Bioma","Estado","Regiao","Geocode","Eficiencia_VRS","Efic_Norm_VRS","Eficiencia_CRS","Efic_Norm_CRS","Latitude","Longitude","x1","x2","x3","x4","x5","y1","y2","Iy3","Iy4","z1","z2","z3","z4","z5","z6","z7","z8","z9","cluster","Eficiencia_Bootstrap"
"Pitangui","Cerrado","MG","SUDESTE",3151404,1.68027633104977,0.595140204930008,2.05796427783108,0.485917083582188,-19.68,-44.88,40089.6,3639,60129.77,1817,735,48716,9635,1.1477e-05,9991,0.66,0.32,0.02631579,0.270833333,0.94,0.20242915,48638,-19.68,-44.88,"0.51 - 0.75",1.8153041585062
"Piumhi","Cerrado","MG","SUDESTE",3151503,1.52035693436431,0.657740282822546,1.64726274082015,0.607067697956984,-20.46,-45.95,67394.7,15558,158245,3849,8555,204359,12660,8.15346e-06,10278,0.68,0.42,0.061422414,0.388888889,0.86,0.223060345,38256,-20.46,-45.95,"0.51 - 0.75",1.65422851183039
"Planura","Cerrado","MG","SUDESTE",3151602,0.99999999999981,1.00000000000019,1,1,-20.13,-48.7,21873.2,8961,82005.32,634,1917,135650,2230.18,1.28864e-05,11887,0.57,0.44,0.053571429,0.274193548,0.61,0.205357143,37.15,-20.13,-48.7,"0.76 - 1.00",1.20282859409622
"Pompéu","Cerrado","MG","SUDESTE",3152006,1.32625946078842,0.754000276390513,1.37603363849795,0.726726420068901,-19.22,-44.93,175127.5,19273,194200,3730,11946,252665,61655,3.34593e-06,14066,0.55,0.48,0.258895706,0.236162362,0.87,0.268711656,12392,-19.22,-44.93,"0.76 - 1.00",1.47036596047167
"Ponto Chique","Cerrado","MG","SUDESTE",3152131,1,1,0.999999999999687,1.00000000000031,-16.63,-45.06,32847.1,385,1,387,52,5594,4803.25,2.1755e-05,5154,0.83,0.07,0,1.1e-09,0.99,0.048387097,7065,-16.63,-45.06,"0.76 - 1.00",1.19577496925647
"Prata","Cerrado","MG","SUDESTE",3152808,1.32828449914394,0.752850764007623,1.42761363300073,0.700469634699466,-19.3,-48.92,392155.7,29716,420469,6609,42673,589385,88989.51,1.07781e-06,7977,0.52,0.43,0.257110987,0.378248316,0.76,0.18404908,5734,-19.3,-48.92,"0.76 - 1.00",1.49398881777614
"Pratápolis","Cerrado","MG","SUDESTE",3152907,1.34554556630165,0.743192965771189,1.38324386405082,0.722938323450435,-20.74,-46.86,15494.3,1567,22979,1063,1465,49473,2819,2.07517e-05,12865,0.75,0.41,0.088691796,0.32244898,0.86,0.177383592,41.25,-20.74,-46.86,"0.51 - 0.75",1.47718625599995
"Pratinha","Cerrado","MG","SUDESTE",3153004,1.52890356355528,0.654063489573286,1.58312626545483,0.631661555885248,-19.75,-46.37,37766.3,4750,61903,1526,1948,84777,7457.31,1.79882e-05,8529,0.78,0.42,0.112526539,0.300380228,0.87,0.250530786,5734,-19.75,-46.37,"0.51 - 0.75",1.65322314833339
"Presidente Juscelino","Cerrado","MG","SUDESTE",3153202,1.32156855146981,0.756676601367236,1.34276658034273,0.744731075854418,-18.63,-44.05,34021.6,807,29235.8,597,292,21960,10473,0.000173967,9676,0.57,0.42,0.011976048,0.4,0.98,0.179640719,5499,-18.63,-44.05,"0.76 - 1.00",1.49554198657967
"Presidente Kubitschek","Cerrado","MG","SUDESTE",3153301,1.00000000000015,0.999999999999849,1,1,-18.61,-43.56,6686.2,45,1169.11,303,24,6444,4653,0.000262384,19146,0.62,0.35,1e-10,0.196078431,0.96,0.112149533,16176,-18.61,-43.56,"0.76 - 1.00",1.20070971742899
"Presidente Olegário","Cerrado","MG","SUDESTE",3153400,1.33318999239766,0.750080637945357,1.42453249869058,0.701984686849329,-18.41,-46.41,260399.9,11072,256743,6089,11919,390453,60301.37,2.97548e-06,8693,0.8,0.08,0.017871987,0.248895435,0.92,0.124272652,5594,-18.41,-46.41,"0.76 - 1.00",1.493214366482
"Prudente de Morais","Cerrado","MG","SUDESTE",3153608,1.39417451794635,0.717270318118439,1.61624063063315,0.618719750665009,-19.48,-44.15,8585.9,399,5721.54,246,231,6980,2292,6.78462e-05,18215,0.21,0.5,0.034482759,0.52173913,0.79,0.051724138,85169,-19.48,-44.15,"0.51 - 0.75",1.5564584975306
"Quartel Geral","Cerrado","MG","SUDESTE",3153707,1.07380116784723,0.931271104877646,1.13386349172262,0.881940381095393,-19.27,-45.55,46156,861,20370.26,645,981,40341,12568.87,1.62874e-05,6739,0.57,0.16,0.067934783,0.422330097,0.72,0.154891304,6392,-19.27,-45.55,"0.76 - 1.00",1.16261112976024
"Riachinho","Cerrado","MG","SUDESTE",3154457,1.95435327387942,0.511678217733371,2.12280406078742,0.471075036303194,-16.22,-45.99,145852.7,3639,34068.91,2908,1524,55553,33678.1,7.35729e-06,9176,0.65,0.09,0.014084507,0.164705882,0.88,0.286720322,4822,-16.22,-45.99,"0.51 - 0.75",2.14726651869499
"Ribeirão das Neves","Cerrado","MG","SUDESTE",3154606,1,1,1.00397111842822,0.99604458897738,-19.76,-44.08,4326,472,5912.87,494,454,13636,1417.45,0.000181394,36437,0.54,0.32,0.007042254,0.344262295,0.7,0.056338028,2115.55,-19.76,-44.08,"0.76 - 1.00",1.16932955641865
"Rio Paranaíba","Cerrado","MG","SUDESTE",3155504,1.08737313763003,0.919647511414105,1.30897008712899,0.763959398181004,-19.19,-46.24,105902,30839,473419,7263,27722,601243,18680.88,5.95234e-06,10854,0.72,0.44,0.243518519,0.249496982,0.88,0.271296296,9215,-19.19,-46.24,"0.76 - 1.00",1.20189097499235
"Rio Pardo de Minas","Cerrado","MG","SUDESTE",3155603,1,1,1.239886138971,0.806525670840965,-15.6,-42.54,144153.4,4015,24181,10189,5534,102921,83117,2.77178e-05,14762,0.8,0.08,0.003499563,0.089147287,0.92,0.298337708,9948,-15.6,-42.54,"0.76 - 1.00",1.16831743260165
"Rio Vermelho","Cerrado","MG","SUDESTE",3156007,1.34050253739405,0.74598889006507,1.93073574397446,0.517937269831386,-18.29,-43,58925.6,2121,25049,2777,653,47769,18537,1.35128e-05,15439,0.69,0.07,0.034007353,0.179138322,0.87,0.111213235,13636,-18.29,-43,"0.51 - 0.75",1.45072338584029
"Romaria","Cerrado","MG","SUDESTE",3156403,1.32508264017952,0.754669912409783,1.36171405518871,0.734368567460674,-18.88,-47.58,32038.3,12847,106650,934,4302,123637,5094,2.5014e-05,10053,0.68,0.71,0.403061225,0.350649351,0.85,0.275510204,8941,-18.88,-47.58,"0.76 - 1.00",1.47204684077849
"Rubelita","Cerrado","MG","SUDESTE",3156502,1,1,1,1,-16.4,-42.26,89241.3,584,10322.91,2442,223,24354,41527.41,2.43711e-05,12345,0.77,0.06,0,0.075596817,0.85,0.158326497,6115,-16.4,-42.26,"0.76 - 1.00",1.19526783936032
"Sabará","Cerrado","MG","SUDESTE",3156700,1,1,1,1,-19.88,-43.8,3998,443,6966.84,671,283,15853,1387,0.000168886,33172,0.45,0.31,0.008733625,0.240837696,0.89,0.043668122,449601,-19.88,-43.8,"0.76 - 1.00",1.15907187843964
"Sacramento","Cerrado","MG","SUDESTE",3156908,1.2349876392655,0.809724703475365,1.3724931456443,0.72860108859091,-19.86,-47.43,224040.6,46831,422123,4774,32161,517074,56920,2.22896e-06,10519,0.65,0.32,0.068597561,0.355524079,0.8,0.212652439,8459,-19.86,-47.43,"0.76 - 1.00",1.3677660085695
"Salinas","Cerrado","MG","SUDESTE",3157005,1.69902605486468,0.588572492538761,2.27138105787684,0.44026078166503,-16.17,-42.29,105861.9,2154,27020,4803,3354,54704,32029.88,1.28394e-05,18.67,0.85,0.06,0.005583756,0.113522538,0.95,0.141624365,22382,-16.17,-42.29,"0.51 - 0.75",1.88069339725905
"Santa Cruz de Salinas","Cerrado","MG","SUDESTE",3157377,1.58548077733749,0.63072350941984,2.13329122266286,0.468759253015516,-16.09,-41.74,29462.9,593,5487.78,2086,547,16322,8019.07,4.76258e-05,11796,0.89,0.1,0,0.079136691,0.83,0.245153934,7356,-16.09,-41.74,"0.51 - 0.75",1.74078487228117
"Santa Fé de Minas","Cerrado","MG","SUDESTE",3157609,1,1,1.00000000000017,0.99999999999983,-16.69,-45.41,180975.5,1384,15556.99,1622,971,20504,96487,1.28651e-05,9975,0.66,0.09,0.002,0.305,0.99,0.15,1366,-16.69,-45.41,"0.76 - 1.00",1.20033456229095
"Santa Juliana","Cerrado","MG","SUDESTE",3157708,1.00000000000032,0.99999999999968,1.00000000000217,0.999999999997828,-19.3,-47.52,52983.4,25337,261977.41,2897,3229,353322,7326.17,5.28932e-06,10263,0.7,0.18,0.008174387,0.265625,0.9,0.201634877,18486,-19.3,-47.52,"0.76 - 1.00",1.18231983725551
"Santa Luzia","Cerrado","MG","SUDESTE",3157807,1.73789186330968,0.575409794540138,1.74326676848532,0.573635669581927,-19.77,-43.85,6928.3,612,6708.82,432,675,11983,1694.96,4.56822e-05,12145,0.4,0.25,0.027272727,0.497435897,0.75,0.054545455,931175,-19.77,-43.85,"0.51 - 0.75",1.92692177549792
"Santa Maria de Itabira","Cerrado","MG","SUDESTE",3158003,1.93115333750214,0.517825270826737,3.64921441495793,0.274031582222479,-19.44,-43.11,35782.5,1789,30228.76,1682,1214,48658,17150,2.41904e-05,14003,0.55,0.29,0.024077047,0.3138833,0.87,0.060995185,18424,-19.44,-43.11,"0.51 - 0.75",2.15144164503712
"Santana da Vargem","Cerrado","MG","SUDESTE",3158300,1.75058982894845,0.571236039112991,1.7547341644503,0.569886892418982,-21.24,-45.5,15149.5,4023,46373,1225,6543,76199,2833.8,6.02784e-05,14218,0.53,0.83,0.424242424,0.441176471,0.85,0.32231405,42.46,-21.24,-45.5,"0.51 - 0.75",2.0201091771795
"Santana de Pirapama","Cerrado","MG","SUDESTE",3158508,1.87958369867403,0.532032705276949,3.9640092793231,0.252269843366957,-19,-44.04,59969.1,2147,29927.99,2632,1013,58587,19100.8,1.7163e-05,14291,0.69,0.12,0.010685663,0.152610442,0.93,0.105966162,6342,-19,-44.04,"0.51 - 0.75",2.13488862136807
"Santana do Riacho","Cerrado","MG","SUDESTE",3159001,1,1,2.08015416701251,0.480733599392869,-19.16,-43.71,19124.6,226,3878,586,255,8055,8286.17,9.9628e-05,24301,0.54,0.22,0.016666667,0.252873563,0.9,0.054166667,6351,-19.16,-43.71,"0.76 - 1.00",1.21623727160674
"Santa Rosa da Serra","Cerrado","MG","SUDESTE",3159704,2.32704798736665,0.429728998039111,2.98329510571244,0.335199825885543,-19.53,-45.96,24087.6,2212,30550.27,2703,563,45287,5553,4.08951e-05,6758,0.72,0.58,0.377934272,0.362459547,0.92,0.333333333,11909,-19.53,-45.96,"0.26 - 0.50",2.74949678632829
"Santa Vitória","Cerrado","MG","SUDESTE",3159803,2.13144434783209,0.469165428136611,4.33476471429923,0.230693028551531,-18.83,-50.12,234570.6,47405,406094.51,4757,21550,341501,35186,1.36967e-06,7838,0.56,0.46,0.023662551,0.382978723,0.77,0.174897119,6546,-18.83,-50.12,"0.26 - 0.50",2.50935624819403
"Santo Antônio do Itambé","Cerrado","MG","SUDESTE",3160207,1.81468091808043,0.551061065356768,3.33306446247804,0.300024200329005,-18.46,-43.3,12097.4,435,5585.02,477,332,10571,4254.4,5.11215e-05,13153,0.67,0.16,0.057291667,0.134831461,0.99,0.03125,13214,-18.46,-43.3,"0.51 - 0.75",2.09090076341151
"Santo Antônio do Monte","Cerrado","MG","SUDESTE",3160405,1.4374883679159,0.695657803095703,2.70677529509567,0.369443300968452,-20.08,-45.29,83261.4,5797,129115,3101,4941,181729,18470,5.22776e-06,9445,0.63,0.14,0.026845638,0.216535433,0.92,0.104399702,24974,-20.08,-45.29,"0.51 - 0.75",1.58945438386172
"Santo Antônio do Retiro","Cerrado","MG","SUDESTE",3160454,1.09473664416055,0.91346170362901,2.7103477146395,0.36895634999106,-15.33,-42.62,17591.2,426,4248.19,2086,323,16390,10337.14,9.42499e-05,21095,0.81,0.01,0,0.214285714,0.93,0.239130435,9216,-15.33,-42.62,"0.76 - 1.00",1.23543430146532
"Santo Hipólito","Cerrado","MG","SUDESTE",3160603,2.3569939547094,0.424269225638847,4.0272014477879,0.248311392654393,-18.29,-44.22,37367.6,1408,10122,501,464,17553,8938.16,2.15123e-05,10472,0.51,0.29,0.006493507,0.235294118,0.96,0.123376623,7472,-18.29,-44.22,"0.26 - 0.50",2.70567051222262
"São Francisco de Paula","Cerrado","MG","SUDESTE",3161205,2.16118602791283,0.462708895525181,3.07672824267197,0.325020580670965,-20.7,-44.98,24002.1,1826,19863.38,1782,722,38440,3636,2.61437e-05,9894,0.65,0.32,0.226086957,0.31443299,0.94,0.167391304,21062,-20.7,-44.98,"0.26 - 0.50",2.43410342569736
"São Francisco de Sales","Cerrado","MG","SUDESTE",3161304,1.95716294260216,0.510943661476875,2.93724943049973,0.340454572776907,-19.86,-49.77,78240.5,10291,110091.94,1912,6231,159966,12704.6,3.45707e-06,5181,0.44,0.11,0.015350877,0.41005291,0.9,0.14254386,5514,-19.86,-49.77,"0.51 - 0.75",2.23235750125313
"São Gonçalo do Abaeté","Cerrado","MG","SUDESTE",3161700,1.64061012666255,0.609529335305443,3.75100105890527,0.266595499253698,-18.33,-45.83,178904.8,4796,51773.86,1443,1207,90652,67171.2,1.00129e-05,10455,0.41,0.23,0.017676768,0.521505376,0.9,0.159090909,2562,-18.33,-45.83,"0.51 - 0.75",1.88048288704645
"São Gonçalo do Pará","Cerrado","MG","SUDESTE",3161809,1.00000000000004,0.999999999999964,1.86382196179473,0.536531933037782,-19.98,-44.85,16652.1,742,36075.6,1029,1388,52369,3908.32,2.33504e-05,20486,0.53,0.14,0.007692308,0.245901639,0.89,0.123076923,45102,-19.98,-44.85,"0.76 - 1.00",1.11783838703497
"São Gonçalo do Rio Abaixo","Cerrado","MG","SUDESTE",3161908,1.55554202614949,0.642862734139914,2.29103701971032,0.436483562420324,-19.82,-43.36,15913.8,934,11133,1171,657,33028,5458,3.43932e-05,14665,0.57,0.53,0.002247191,0.38247012,0.9,0.04494382,29.61,-19.82,-43.36,"0.51 - 0.75",1.77009901593411
"São Gotardo","Cerrado","MG","SUDESTE",3162104,1.20344784782477,0.830945854286494,1.94589250462952,0.513903002154988,-19.31,-46.04,65155.6,6148,117092,3100,4473,211552,12422,7.88968e-06,12788,0.67,0.37,0.056112224,0.256802721,0.86,0.24248497,40.43,-19.31,-46.04,"0.76 - 1.00",1.33094494666084
"São João Batista do Glória","Cerrado","MG","SUDESTE",3162203,1.5192674545807,0.658211954047282,1.63497384024003,0.61163058110654,-20.64,-46.5,31212.3,4565,77378.56,1491,5059,142357,8223.05,1.29444e-05,13468,0.61,0.43,0.042372881,0.392523365,0.86,0.274011299,13562,-20.64,-46.5,"0.51 - 0.75",1.75346180858557
"São João da Lagoa","Cerrado","MG","SUDESTE",3162252,1.94085244644268,0.51523751938632,4.47593716391783,0.223416898713719,-16.85,-44.35,62378.9,869,9945,1731,400,20367,21756.25,2.01934e-05,12824,0.77,0.17,0.003851091,0.331658292,0.91,0.209242619,4952,-16.85,-44.35,"0.51 - 0.75",2.16651871892344
"São João do Pacuí","Cerrado","MG","SUDESTE",3162658,2.05389105061203,0.486880742628492,5.3234781099827,0.187847114112253,-16.54,-44.51,30081,487,5822.21,1231,502,10679,7303.42,2.88536e-05,11733,0.77,0.15,0.006550218,0.166666667,0.94,0.131004367,10569,-16.54,-44.51,"0.26 - 0.50",2.25413676190057
"São Joaquim de Bicas","Cerrado","MG","SUDESTE",3162922,0.999999999999999,1,0.999999999999591,1.00000000000041,-20.04,-44.27,1734.1,647,6333.66,490,132,16793,321496,0.000307087,28221,0.69,0.58,0.008333333,0.435897436,0.53,0.1,420302,-20.04,-44.27,"0.76 - 1.00",1.28261312422495
"São José da Barra","Cerrado","MG","SUDESTE",3162948,1.19397565903725,0.837538012128604,1.19454057691265,0.837141926634716,-20.71,-46.31,19375.8,3632,52932.99,2232,3436,130124,4835,2.57691e-05,12673,0.59,0.58,0.284116331,0.213953488,0.96,0.212527964,23465,-20.71,-46.31,"0.76 - 1.00",1.3595092777381
"São José da Lapa","Cerrado","MG","SUDESTE",3162955,1,1,0.999999999999997,1,-19.7,-43.95,1001.5,70,1,227,10,3577,256218,0.000252807,18149,0.55,0.45,0.032258065,0.294117647,0.58,0.032258065,477989,-19.7,-43.95,"0.76 - 1.00",1.28852230199291
"São José da Varginha","Cerrado","MG","SUDESTE",3163102,1.00000000000006,0.999999999999939,0.999999999999862,1.00000000000014,-19.7,-44.55,16646.3,2746,116999.16,985,3037,183334,2476.03,1.34286e-05,8413,0.6,0.3,0.069767442,0.31292517,0.79,0.081395349,23523,-19.7,-44.55,"0.76 - 1.00",1.2640797743011
"São Romão","Cerrado","MG","SUDESTE",3164209,2.13573293891384,0.468223335314838,8.1396317712611,0.122855680465883,-16.36,-45.06,147314.6,4161,62497.06,2308,1291,51532,58771.19,1.22236e-05,17875,0.81,0.06,0,0.142201835,0.72,0.2,4886,-16.36,-45.06,"0.26 - 0.50",2.49115865457727
"São Roque de Minas","Cerrado","MG","SUDESTE",3164308,2.29916541471365,0.434940432558892,3.64977312979695,0.27398963289963,-20.24,-46.36,86695.8,10133,100771,2537,6705,133895,14783.55,5.68469e-06,7626,0.8,0.26,0.165876777,0.191525424,0.92,0.225592417,3379,-20.24,-46.36,"0.26 - 0.50",2.58844739661923
"São Sebastião do Oeste","Cerrado","MG","SUDESTE",3164605,2.18090092014223,0.458526103026626,2.62326083533348,0.381204944064541,-20.27,-45,29761.1,3260,60352.28,1844,8692,76715,7333,1.29179e-05,10796,0.68,0.17,0.003759399,0.258655805,0.91,0.129072682,16146,-20.27,-45,"0.26 - 0.50",2.44393756537836
"São Sebastião do Paraíso","Cerrado","MG","SUDESTE",3164704,1.33948020646817,0.746558250858158,1.63622166603774,0.611164135493691,-20.91,-46.99,60126.7,11010,139524,5603,17352,286297,11449,8.35767e-06,18251,0.56,0.61,0.121973094,0.434094903,0.87,0.210762332,86552,-20.91,-46.99,"0.51 - 0.75",1.52077789982924
"São Sebastião do Rio Preto","Cerrado","MG","SUDESTE",3164803,1.00000000000054,0.999999999999462,1.00000000000026,0.999999999999741,-19.29,-43.17,8642.8,377,1,560,18194,10047,2199.94,7.65005e-05,12122,0.62,0.04,0.007662835,0.182978723,0.83,0.003831418,12359,-19.29,-43.17,"0.76 - 1.00",1.22844397443847
"São Tomás de Aquino","Cerrado","MG","SUDESTE",3165107,2.35420800961665,0.424771301395256,2.35919409286978,0.423873560476569,-20.78,-47.09,19841.9,4793,54296,2483,3808,71019,2859,2.91184e-05,7564,0.71,0.85,0.236486487,0.404458599,0.78,0.292792793,25985,-20.78,-47.09,"0.26 - 0.50",2.69096305800257
"Setubinha","Cerrado","MG","SUDESTE",3165552,1.35124626110358,0.740057551895307,2.75370955464342,0.363146504798866,-17.6,-42.15,31383.8,675,9787,4978,657,31273,16516,6.40858e-05,16102,0.69,0.05,0.000781861,0.065217391,0.93,0.210320563,22557,-17.6,-42.15,"0.51 - 0.75",1.48836793683746
"Senador Modestino Gonçalves","Cerrado","MG","SUDESTE",3165909,1.27360797484499,0.785170962926572,2.7354701887213,0.365567866220269,-17.94,-43.22,46464.1,399,6086.62,2438,61,18160,29733,4.96915e-05,13944,0.78,0.05,0,0.163987138,0.87,0.214007782,4632,-17.94,-43.22,"0.76 - 1.00",1.51428346835882
"Serra Azul de Minas","Cerrado","MG","SUDESTE",3166501,1,1,1,1,-18.36,-43.16,14004.9,469,1,736,26,11318,6872.07,5.30197e-05,6815,0.66,0.03,0.011299435,0.130311615,1,0.016949153,20,-18.36,-43.16,"0.76 - 1.00",1.30171440637796
"Serra da Saudade","Cerrado","MG","SUDESTE",3166600,1,1,1,1,-19.43,-45.79,30487.7,233,1,333,589,15250,6144.83,2.20615e-05,7945,0.43,0.28,0.147435897,0.472527473,0.99,0.012820513,2419,-19.43,-45.79,"0.76 - 1.00",1.29799173354694
"Serra do Salitre","Cerrado","MG","SUDESTE",3166808,1.11889478483441,0.893739083919312,1.95981439396537,0.510252400982045,-19.11,-46.68,95825,18461,291635,3390,10168,378055,17063,6.47698e-06,8115,0.58,0.6,0.27124183,0.365591398,0.8,0.247276688,8871,-19.11,-46.68,"0.76 - 1.00",1.25163183713357
"Serro","Cerrado","MG","SUDESTE",3167103,1.60387325117962,0.623490665028872,3.08339679615675,0.324317649044207,-18.6,-43.37,48148.9,1719,17360.23,5077,2211,57574,17547.96,1.42046e-05,13848,0.57,0.04,0.019013666,0.163961039,0.91,0.045751634,17601,-18.6,-43.37,"0.51 - 0.75",1.8250870711125
"Sete Lagoas","Cerrado","MG","SUDESTE",3167202,1,0.999999999999999,2.17529461240546,0.459707845685413,-19.46,-44.24,25457.8,1815,42002,1993,1237,68760,7712,2.11613e-05,40275,0.59,0.51,0.038402458,0.271698113,0.53,0.035330261,440195,-19.46,-44.24,"0.76 - 1.00",1.21703559152317
"Taiobeiras","Cerrado","MG","SUDESTE",3168002,1.67609118077779,0.596626252478669,4.19306637515959,0.238488950693498,-15.8,-42.23,80170.1,1999,25320,3257,2699,51870,41876,3.40379e-05,18886,0.75,0.29,0.002586207,0.140350877,0.8,0.15,27724,-15.8,-42.23,"0.51 - 0.75",1.88231540183709
"Tapira","Cerrado","MG","SUDESTE",3168101,1.85284654614802,0.539710102857116,3.36471229451553,0.297202230820744,-19.92,-46.82,73901.1,4835,68198.57,1515,3018,112161,12796,9.70414e-06,7948,0.57,0.46,0.042505593,0.256198347,0.69,0.237136465,3943,-19.92,-46.82,"0.51 - 0.75",2.08358021518566
"Tapiraí","Cerrado","MG","SUDESTE",3168200,1.64343334820154,0.608482236954926,2.36419407160095,0.422977120200135,-19.88,-46.02,30212.4,1661,19946,1065,1239,58026,6890.92,2.41279e-05,8163,0.72,0.3,0.012195122,0.342222222,0.94,0.176829268,4709,-19.88,-46.02,"0.51 - 0.75",1.86611773481987
"Taquaraçu de Minas","Cerrado","MG","SUDESTE",3168309,2.03192712868296,0.492143633442293,4.01071027567261,0.249332395327981,-19.67,-43.68,14868.1,588,9076,577,663,15672,5318,5.49436e-05,11598,0.46,0.26,0.009852217,0.290076336,0.91,0.068965517,12375,-19.67,-43.68,"0.26 - 0.50",2.29553857203964
"Tiros","Cerrado","MG","SUDESTE",3168903,2.27389076617624,0.439774862924306,4.57119044581987,0.218761395276028,-19,-45.96,121646.6,8499,134139.28,2852,6835,145188,31756,5.68906e-06,7.89,0.76,0.27,0.04954955,0.240109141,0.83,0.162162162,3248,-19,-45.96,"0.26 - 0.50",2.55512569134198
"Três Marias","Cerrado","MG","SUDESTE",3169356,1.07634503031179,0.92907011398596,2.44576260027669,0.408870427525087,-18.2,-45.24,139333.7,3129,30253.58,1010,375,80884,68128,1.48835e-05,12819,0.53,0.31,0.011494253,0.370967742,0.96,0.086206897,11831,-18.2,-45.24,"0.76 - 1.00",1.26118944830501
"Três Pontas","Cerrado","MG","SUDESTE",3169406,1.50849380359064,0.662912898693861,2.13365491789076,0.468679349980622,-21.36,-45.51,50217.3,13639,160134,6342,8018,211061,7825,2.00466e-05,14848,0.53,0.74,0.443629698,0.40652819,0.87,0.251145738,82774,-21.36,-45.51,"0.51 - 0.75",1.69512452578324
"Tupaciguara","Cerrado","MG","SUDESTE",3169604,1.19982090299923,0.83345772481565,2.63328035071837,0.37975447609564,-18.59,-48.7,127592.9,16187,226269.8,2885,6413,299181,20674.4,2.34768e-06,8602,0.53,0.36,0.021806854,0.405701754,0.88,0.200934579,14001,-18.59,-48.7,"0.76 - 1.00",1.35317954943826
"Turmalina","Cerrado","MG","SUDESTE",3169703,1.29645949503803,0.77133146374979,3.88718283544921,0.257255715085096,-17.28,-42.72,57108.4,4132,29855,3412,6752,63223,40132,8.87985e-05,31216,0.7,0.11,0.008821171,0.10989011,0.93,0.211708099,17138,-17.28,-42.72,"0.76 - 1.00",1.51173230066648
"Ubaí","Cerrado","MG","SUDESTE",3170008,1.85358229297476,0.539495874442742,3.69947089522824,0.270308924795124,-16.28,-44.77,63347.7,1513,9959.66,2543,327,28270,13547.83,1.4433e-05,11.13,0.75,0.04,0.000976563,0.130136986,0.93,0.178710938,15272,-16.28,-44.77,"0.51 - 0.75",2.1217404359426
"Uberaba","Cerrado","MG","SUDESTE",3170107,1,1,2.30070909837701,0.434648604947679,-19.74,-47.93,377413.9,106273,1020871,10470,60532,1238112,67096,9.78195e-07,21127,0.5,0.56,0.15195369,0.491609082,0.74,0.155330439,72563,-19.74,-47.93,"0.76 - 1.00",1.26311039753577
"Uberlândia","Cerrado","MG","SUDESTE",3170206,1.10233939218505,0.907161630156212,2.59646006967516,0.385139756886425,-18.91,-48.27,298749.4,34067,492618,9922,50649,754864,72302,1.22623e-06,18621,0.63,0.41,0.035476718,0.451612903,0.62,0.185144124,164418,-18.91,-48.27,"0.76 - 1.00",1.29581363115166
"Unaí","Cerrado","MG","SUDESTE",3170404,1,1,2.8716282761354,0.348234487141138,-16.35,-46.9,616361.2,35788,592033,11536,25747,1109699,139526,1.06033e-06,9959,0.83,0.26,0.159002338,0.239462431,0.69,0.069368667,9941,-16.35,-46.9,"0.76 - 1.00",1.28049602379389
"União de Minas","Cerrado","MG","SUDESTE",3170438,1.22507115337711,0.816279117538058,3.16237990525917,0.316217541838335,-19.53,-50.33,105945.4,4464,93527.95,1552,2866,167039,17917.73,3.08071e-06,5671,0.52,0.59,0.009784736,0.263959391,0.69,0.080234834,3.88,-19.53,-50.33,"0.76 - 1.00",1.35943606934483
"Uruana de Minas","Cerrado","MG","SUDESTE",3170479,2.62796807371046,0.380522126582796,5.61090701765106,0.178224304351177,-16.06,-46.25,38567.4,668,11993,1155,402,16702,5843,2.14129e-05,7759,0.88,0.27,0.010438413,0.25,0.9,0.041753653,5.58,-16.06,-46.25,"0.26 - 0.50",2.92596087522545
"Urucuia","Cerrado","MG","SUDESTE",3170529,0.999999999999367,1.00000000000063,0.999999999999354,1.00000000000065,-16.13,-45.74,149069.3,1743,1,5223,2792,101558,45994.61,1.02286e-05,10406,0.69,0.42,0.008995502,0.301310044,0.82,0.365817091,7749,-16.13,-45.74,"0.76 - 1.00",1.30323636565163
"Vargem Bonita","Cerrado","MG","SUDESTE",3170602,3.11382613688449,0.321148309520114,3.44259476851855,0.290478568417255,-20.32,-46.36,26091.1,3495,33518,784,2890,45209,6892.65,2.27867e-05,8.1,0.7,0.28,0.154696133,0.411111111,0.9,0.314917127,5389,-20.32,-46.36,"0.26 - 0.50",3.58125641741611
